,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20,top_21,top_22,top_23,top_24,top_25,top_26,top_27,top_28,top_29,top_30,top_31,top_32,top_33,top_34,top_35,top_36,top_37,top_38,top_39,top_40,top_41,top_42,top_43,top_44,top_45,top_46,top_47,top_48,top_49,top_50,top_51,top_52,top_53,top_54,top_55,top_56,top_57,top_58,top_59,top_60,top_61,top_62,top_63,top_64,top_65,top_66,top_67,top_68,top_69,top_70,top_71,top_72,top_73,top_74,top_75,top_76,top_77,top_78,top_79,top_80,top_81,top_82,top_83,top_84,top_85,top_86,top_87,top_88,top_89,top_90,top_91,top_92,top_93,top_94,top_95,top_96,top_97,top_98,top_99,top_100
epoch_24,uid_88729,7451,946,2189,2926,3201,8491,30850,151315,5991,141844,3538,106766,146196,345,169164,37736,7943,4916,39869,51498,103801,58706,7935,4787,2070,2320,848,5303,60943,178061,4506,109895,147384,52767,72171,5170,6638,52885,132555,26491,53024,26082,102407,7915,3221,6668,4289,26176,3078,143271,7217,184931,1068,3769,79274,6676,6125,39444,92498,66789,2067,7773,5033,4237,64575,1651,6197,2115,102792,3635,98154,65642,3339,103235,58351,84980,59784,65601,7787,32825,6597,156387,6679,104780,88345,26529,6927,51094,25866,2261,32369,105037,5333,4151,6735,50912,170355,37853,73587,1612
epoch_25,uid_128088,72591,162600,81383,5445,5064,8464,170355,5026,848,7029,6887,531,32369,4474,6116,8338,4064,141844,4787,4826,73319,7587,147380,4632,65601,30846,79274,3483,90528,86644,104780,3339,3261,101577,4334,8932,6852,71466,27251,423,959,4541,56908,27722,168252,101074,73266,119139,1240,3219,33639,6464,103659,58351,141749,26208,32562,62801,2721,5882,5460,385,509,157338,56060,5625,109423,72171,4695,3144,5119,25827,6011,3858,31804,39703,59315,123,56251,92954,59995,1447,7030,751,25923,4175,5940,91978,3167,7720,5333,5561,4420,7749,5647,131796,52950,106062,8915,1997
epoch_25,uid_267455,40870,5016,7773,4175,6306,5358,4046,1612,109423,104881,75440,51660,213,4721,6547,425,2691,63826,2546,41285,5602,101741,3993,103235,6122,7355,93855,4605,178061,101577,3379,1879,6066,62801,25750,506,6571,3078,8927,8914,31660,5367,3144,6887,173925,5026,108729,5825,48326,170355,27899,5461,1962,5297,7202,6134,4371,8915,5940,3726,54967,51094,6597,7767,3687,90528,1313,4473,3600,5001,6429,101074,3219,89864,5882,167036,4334,7706,2666,1161,5625,6197,1168,8496,7085,6184,7003,59016,151605,71466,163959,3858,72167,147372,8898,117192,59607,4999,146688,4541
epoch_25,uid_73381,5940,7029,531,79293,7787,6306,26699,90528,1879,37736,3219,4909,5016,1,6464,5358,5460,71468,7915,3801,26208,126426,92954,57274,7003,1313,4617,173925,4237,4175,108729,156369,7202,101741,2921,104881,71466,25805,1447,27722,5026,6122,5333,41769,79274,81191,509,141749,167036,1962,4046,2250,89774,26547,59369,5372,3718,103659,6066,30846,147372,8496,151605,106762,104712,40723,135288,8464,92498,5538,3519,8959,89343,72167,1612,170355,73876,47629,423,7706,117192,51094,5139,102792,27797,4289,7698,3658,183611,3726,27820,99305,385,4503,106,5561,6887,7134,94126,122916
epoch_25,uid_117628,6306,79293,40870,531,6464,27722,99813,5016,93855,101741,5026,173925,6011,4175,4046,5602,6066,5445,5882,57274,7029,30846,103659,2915,102792,5358,32369,3456,41769,670,104881,8914,163959,7787,8464,59369,90528,529,5372,3993,4909,151605,5561,7202,108729,7706,213,3379,26208,1879,1962,6571,8584,7134,506,4334,5940,6122,87405,6547,425,3219,7003,170355,4022,25750,51660,7698,959,5625,4617,5538,157338,46865,4237,89774,1612,5461,156369,103141,4371,147372,385,7767,8915,104712,62594,126426,5983,1313,3197,44694,509,47629,6429,1050,72167,26547,5333,91978
epoch_25,uid_21453,3328,40870,6306,79293,6464,101741,5882,27722,531,4046,7029,5026,5940,93855,7003,4175,6066,5016,5445,163959,4909,173925,5460,26699,57274,104881,26176,99813,103659,59369,7787,1962,48326,7202,8464,5372,90528,3456,32369,1879,108729,4334,151605,8914,8584,87405,30846,126426,41769,959,66789,51660,102792,7698,4617,4022,5390,8915,147372,4237,141749,79274,104712,71468,5561,80126,3219,213,5538,7706,66934,105037,506,62594,89774,1313,3993,71466,157338,81191,3197,6122,59995,8496,1673,46865,5333,6571,1612,25750,5461,170355,4289,7767,5358,6429,63826,156369,56251,5602
epoch_25,uid_229622,3328,27722,6306,40870,5016,104881,6464,79293,101741,531,4046,4175,81711,8464,5026,32825,26699,4191,26840,59369,1962,108729,7202,93855,5940,173925,48326,8584,5882,4909,99813,4334,87405,7029,71466,5445,6066,151605,41769,7003,66789,103659,3993,5460,51660,529,3379,6547,5602,32369,57274,104712,6429,25866,213,6011,506,1879,8914,99305,89774,6122,4617,4474,5372,126426,7698,62594,4289,71468,4022,66934,40723,105037,2546,3197,2940,1673,147372,3658,5390,56251,72167,4237,7706,6571,52885,80126,959,2250,3718,109423,156369,26547,4371,3830,3219,1313,5561,5538
epoch_25,uid_167368,4909,4046,114670,27722,6306,8183,56367,93855,109895,157338,2716,3328,8584,6668,173925,40870,5372,4175,87405,6571,531,7202,1612,178061,79293,101741,7003,1962,3219,143271,40723,63826,5026,5983,5625,103235,7029,66934,4541,88837,4289,26208,26547,62594,8464,4334,5016,25777,53349,4617,1161,51660,48326,7706,6011,184931,6679,1313,6442,3456,101074,170355,76091,39444,8915,83086,104712,2691,42197,4605,151605,72479,8589,4022,567,7030,26699,5602,62801,2921,670,506,5538,57274,3379,2915,147372,5358,52885,3153,3197,4721,103141,5882,94126,109423,92954,4503,6547,5940
epoch_25,uid_21772,6306,79293,4046,40870,6464,58706,69849,4175,93855,5445,531,6066,5026,1962,102792,163959,7003,51660,104881,99813,27722,1612,173925,101741,26176,7029,8584,46865,5372,6571,5016,26699,5358,670,4289,3456,104712,62594,4909,5460,529,5333,1050,8915,79274,506,5940,4022,3993,4617,3219,5461,108729,151605,26208,2546,7698,213,90528,6547,7787,167036,57274,8464,71468,5602,1879,41769,4334,2940,103659,66789,3858,89774,4371,5561,5983,8914,103141,6122,59369,7202,423,87405,133185,7706,72167,147372,157338,44694,509,25750,27899,156369,81191,109423,1673,1313,5538,76091
epoch_25,uid_176555,6306,5460,184931,7935,3801,531,51498,57274,59369,26208,133185,2940,3993,104881,425,39444,506,1879,108729,169164,5367,56060,8959,4826,156369,5445,3219,2546,3339,7003,167036,26176,40870,157338,101525,7647,79274,6571,104780,1651,5561,4151,7029,58351,89343,27722,8338,4909,4213,41769,168252,147372,32369,3718,101741,2691,66789,8464,87405,141749,93855,50742,3444,4046,4064,48326,92954,4175,5940,150596,173925,6247,98154,529,41571,2278,6805,147380,5333,4371,6122,2852,3658,6116,101074,5026,59016,57655,65642,62801,92498,2666,5602,131796,3153,26699,1612,4541,5372,46865
epoch_25,uid_166868,5882,38886,4909,56251,5940,4175,40870,1879,160954,7029,7003,6011,4046,58351,1612,130642,143271,32825,99813,6306,8915,102792,5445,25805,126426,6571,68269,26699,101741,134368,25866,7787,8491,104712,8914,98154,76091,48326,104881,156369,5016,106762,109423,108729,103141,92954,3600,1962,25750,80126,93855,5602,4605,5372,79274,7217,2940,7767,425,101074,26547,57274,66789,90528,5026,8584,25752,26840,89343,32369,81191,30846,92498,62594,3197,62801,1313,4617,7265,58706,69529,41769,4289,6442,8338,5460,71468,59016,509,141749,529,4994,5647,2546,87405,71466,25827,27820,27722,7706
epoch_25,uid_51695,6066,40870,5016,27722,7720,101741,6306,5026,32825,5882,531,104881,108729,506,7202,4175,7003,3379,90528,4334,99813,8584,4046,147372,75440,26176,173925,87405,5372,3456,51660,7029,105037,84980,102792,1962,25805,93855,25866,57274,6412,26699,5390,26208,5445,6011,4289,5460,4909,1313,151605,5940,8464,5983,2915,59369,2691,4022,6547,3801,3917,71468,7706,3769,63826,3197,167036,1161,89774,163959,26491,5602,5358,91978,66934,2921,27899,55253,1612,4237,1673,109423,62801,6571,168252,959,126426,104712,3219,80126,106,51094,4981,81191,5561,72167,1879,71466,25777,4541
epoch_25,uid_282217,2915,57274,101741,5170,27722,2678,1962,3219,143271,38886,84980,5016,4826,4289,103659,4237,40870,62594,90528,6464,5026,509,4175,92954,2261,5372,93790,7265,150596,27899,7943,6122,104881,8933,2232,2250,213,52767,26176,3749,102407,48326,7030,32825,6571,106062,6011,102993,6668,69529,7217,25866,7915,147372,6306,6679,8338,120813,98154,106762,71466,2910,6066,118466,99813,103801,56367,5297,58351,3718,58706,135288,75440,4617,3379,781,108729,80126,92498,44731,40723,5561,5460,56251,7202,7706,134368,2870,4541,8957,91978,5358,1879,53349,66789,104712,4909,3801,5993,3483
epoch_25,uid_188391,6464,27722,79293,40870,6306,6066,4046,5016,5026,7029,531,5882,26840,104881,101741,57274,90528,75440,1962,4191,1879,93855,4175,2115,163959,7003,32825,5445,3993,173925,5372,52767,4909,4022,108729,7202,51660,79274,5940,45106,3219,103659,7787,99813,59369,66789,5460,147372,151605,5358,26208,8915,26699,4289,4334,104712,1313,62594,529,66934,1612,71468,3801,4617,8584,3456,30846,5333,3379,6122,4371,5538,213,5602,6571,141749,126426,4237,8464,80126,87405,7698,7217,103141,5461,106762,4474,89774,72167,506,3830,5390,5561,3749,25750,7706,46865,8496,41769,32369
epoch_25,uid_246431,531,5016,6306,101741,93855,79293,6464,26840,4334,103659,27722,4022,1962,8914,66789,7706,7029,5445,8464,184931,5460,108729,91978,213,40723,5561,59369,4617,156369,170355,90528,25866,41769,3718,5602,104881,7773,89774,3577,47629,670,4909,4175,5358,3219,1447,5026,105037,102792,7134,7202,30846,3658,5001,7698,66934,26547,7003,3197,2546,1879,5333,151605,173925,4541,150596,5297,92498,6571,2250,5882,45106,99813,73876,5625,385,2691,5940,25750,83086,6066,56885,92954,8584,126426,6122,4237,5461,425,6887,51884,88345,52885,101074,56060,8667,1612,62801,68536,3444
epoch_25,uid_92775,3328,79293,40870,6306,6464,27722,93855,4175,7029,173925,101741,4046,104881,6066,103659,4909,5026,5882,99813,3456,531,48326,8914,5602,4191,5372,5445,57274,7202,5016,1962,51660,26176,2847,3379,32369,4022,59369,7134,26699,8464,4237,7787,5940,141749,529,90528,151605,26208,2940,108729,7698,7003,425,1612,87405,104712,30846,163959,126426,1879,6571,5561,7706,959,92498,5538,4334,5367,25750,3219,8584,7030,6122,5333,5358,71468,6547,5390,117192,5983,83086,1313,41769,89774,4617,170355,167036,1673,4289,5461,506,157338,3858,80126,147372,63826,51094,106762,8915
epoch_25,uid_221239,6306,3328,5445,40870,163959,109895,8584,5940,3456,7029,79293,4191,48326,27722,84980,4909,5882,93855,108715,1240,1313,104881,506,4605,5372,6464,4175,6066,4046,6011,5602,101741,126426,213,1612,38886,2691,143271,92498,5026,57274,173925,7003,6571,4022,1879,147372,5016,151605,99813,41769,3339,670,103659,7217,8131,5358,7202,66789,3197,72167,87405,7787,3379,7698,90528,8464,25750,89774,109423,6547,79274,27899,509,108729,46865,423,1962,51660,53349,1068,141749,45106,6429,157338,71468,3658,105037,5333,59369,3221,4334,71466,385,8915,5390,103141,93272,6679,5983
epoch_25,uid_148267,3328,531,6306,6464,40870,5882,79293,147372,5016,93855,5445,108729,160954,4334,27722,26840,7029,101741,26208,4909,104881,5026,5538,163959,32369,143271,41769,48326,71468,57274,8584,91978,173925,8914,5940,90528,156369,30846,7003,5333,7706,2940,1879,6412,213,5372,4617,4175,141749,7202,6571,8464,6066,6547,5602,103659,1962,5390,5561,3339,59369,3379,56885,87405,56060,89774,1313,3456,151605,3483,81191,66789,1673,7698,4046,25750,170355,385,88345,3219,126426,4022,4237,6887,106762,168252,99813,5825,66934,6122,4605,25827,62594,72167,8589,5297,1447,101074,2250,26547
epoch_25,uid_26118,5940,104712,3577,7030,7029,62594,5297,129781,5460,57274,165141,3519,5390,77201,2885,5882,104881,178061,56885,4617,156369,50742,1313,133185,88140,4541,8504,26228,3947,30846,103659,980,94469,2115,5538,27905,51094,7619,8589,4357,71466,3219,109423,140247,114925,2577,40870,6822,54967,72167,1352,4420,7254,48326,7940,993,7003,4297,52375,101074,53349,71468,52950,90528,4191,176933,7647,1879,3339,106762,7202,8959,8491,213,4503,4064,170355,55419,1168,2910,141648,3074,425,4095,27820,25812,108729,3221,1114,142598,48856,147750,1674,3483,62801,7706,101577,42191,4237,91273
epoch_25,uid_175652,6306,3456,7003,6464,40870,6066,79293,41769,173925,531,27722,108729,6638,5026,4022,7202,5940,1313,59369,4046,6547,4334,4175,7787,7029,104881,509,5016,99813,5602,5460,8464,72167,3801,25750,2915,89774,5372,4909,26840,105037,26699,87405,3896,102792,126426,66789,156369,3749,51660,213,506,5297,3993,1879,66934,4289,2250,101741,90528,103659,6571,5358,71466,91978,79274,104712,81191,106,103141,6197,8131,45106,4617,385,5367,4237,80126,109423,52885,151605,160954,51094,26547,5333,1651,5390,167036,5882,8914,3219,48326,3153,92498,44694,1612,4721,1962,3718,3858
epoch_25,uid_120855,3952,4398,4339,4342,8951,4371,4383,96373,8943,96150,95856,4389,4462,97311,4488,4502,95135,8927,481,4541,51709,4567,4635,51884,501,51418,4697,4151,100363,51088,4080,4085,99910,4109,99750,8978,51357,99305,99110,4278,4209,98836,4220,281,98361,506,4256,98056,4274,97785,8922,93693,8605,5108,8730,5022,90522,90439,5072,8643,5101,89840,89804,89774,5119,8838,52668,89085,8633,5139,5140,5152,5165,5168,52767,88127,5017,4999,4769,91972,4799,92920,92509,4830,4844,4869,92094,92008,91978,4942,8884,52435,4954,4956,4966,8854,91622,52321,4969,4982
epoch_25,uid_99370,79293,6464,3328,40870,108729,6306,30846,8584,101741,5016,1962,1068,93855,8496,131796,51660,506,531,7029,5882,66789,423,66934,1612,99813,81711,41769,169164,102407,5372,56251,6066,69849,4046,57274,4909,7003,670,163959,7202,5333,147372,6668,2691,27722,3379,5561,2940,91978,173925,4617,8933,6679,92954,509,5460,45106,59369,3456,8915,7085,3197,5445,6247,6122,5940,60487,5602,7217,3726,106762,26208,4022,2921,3600,7767,26547,1879,4175,90620,32369,81191,2278,3993,104881,6442,5358,1673,7265,90528,1313,6184,106062,1050,52950,6429,3577,56060,141749,4371
epoch_25,uid_117610,136447,1615,4339,54116,2652,7767,5006,7763,147372,2615,6780,4297,55031,55094,7619,5001,5016,143385,4999,78517,118354,2546,5525,77667,76173,3964,7414,119155,75985,4274,2659,150596,56885,51088,48326,48982,5604,2870,84847,6671,84395,2839,50742,50794,5073,115667,8157,2760,7817,2756,83827,81847,2730,52838,7894,81731,2691,5017,53349,81383,2690,151605,74944,56908,8501,7006,4212,71468,135288,71129,7217,62849,135127,7003,2155,2148,7202,127204,133802,1853,2237,64575,7176,1870,133185,2101,4943,65130,65142,7043,7044,68263,66371,67997,71619,61255,57274,59725,5526,57949
epoch_25,uid_265869,40870,531,81711,3328,79293,6464,6306,7029,101741,160954,5016,27722,5561,93855,6066,89774,5882,58351,4175,1879,5026,3801,87405,131796,8464,5372,7706,103659,163959,7003,173925,32369,104881,143271,1673,1962,6571,5445,5602,1612,99813,8914,3726,4046,3379,4022,6412,5538,2940,3577,4334,59369,90528,73587,5333,8915,57274,3718,108729,4909,48326,5625,105037,71468,170355,151605,66789,5358,4289,92498,2546,1050,80126,3456,68536,88345,25750,30846,8338,83086,4617,62801,4371,7767,104712,5460,133185,2921,41769,147372,5461,3197,174055,4237,5940,4605,425,168252,2691,47629
epoch_25,uid_199247,82,3289,42197,98017,4541,59369,6805,120813,2926,50912,150596,102792,84980,531,58347,33463,101074,4022,5337,4371,88345,57274,5538,113642,3896,25750,3718,7069,66665,2691,7767,25763,25812,66789,48326,6858,7841,3749,5064,7942,5033,45106,27722,59016,6247,8957,7030,27397,848,92954,5619,81191,67997,6066,4237,838,96150,8873,91199,90528,4721,615,58706,3519,162600,3295,79274,77414,7003,26491,25741,2940,1068,56908,114601,3577,135288,104881,62801,1834,27368,7486,2841,183619,142509,39768,79057,5788,81784,151605,6713,481,64575,7085,81156,102407,68522,103141,4605,7616
epoch_25,uid_128947,93855,40870,6306,101741,169164,670,105037,4371,81711,79293,184931,47629,27722,8584,5625,5993,99813,5561,1068,51660,173925,80126,3379,89774,3658,6429,959,7773,81383,147372,6412,7134,26699,2250,2847,5445,2691,25750,163959,73587,156369,7202,106762,59016,65642,4909,57274,84980,4605,25777,7706,6066,7030,8338,8914,7698,55253,8496,8183,113642,91199,31689,168252,4617,7767,3896,2870,531,6122,8915,5026,3456,39444,104881,848,4175,178061,90620,4473,99305,509,2940,51884,103659,4334,5602,25812,423,147380,102993,3219,5538,4046,58492,6184,170355,126426,52885,3577,133185
epoch_25,uid_194844,106062,84980,6558,3718,5445,90522,5625,959,8491,88345,25763,27801,79293,130642,88837,170355,141844,7943,2666,8290,98017,4916,90620,47970,89774,72167,37736,8496,7085,42197,7936,321,3801,62801,3125,73587,25850,59369,26176,159451,66789,670,82242,6805,55118,46865,6834,7033,4420,98122,7029,2181,5198,118466,4191,41769,3929,3538,150596,7069,4617,176933,114847,6125,6822,40870,5882,2237,88235,147372,131796,3830,2250,102993,8957,4128,58492,25866,1114,68536,4095,115667,27899,8768,3144,6547,55207,7217,65601,101741,1068,50912,27271,8589,6122,92954,50705,7925,423,33639
epoch_25,uid_58100,79293,40870,5016,6306,4175,99813,531,27722,98154,114925,59369,4909,51660,6066,5026,4046,529,4022,101741,57274,7029,5445,4334,7787,506,104881,108729,7202,7003,5460,90528,173925,5358,3219,385,26176,7935,32369,8584,93855,5372,5940,1879,5882,141749,959,163959,8914,8464,56251,25866,1962,3456,48326,5461,6547,79274,60487,147372,509,45106,103659,2915,80126,213,66789,7706,5367,8915,1612,73876,41769,3993,5001,6571,4289,5602,26699,156369,47629,62594,2691,3658,5983,51094,4237,40723,26547,76091,6122,1447,1313,87405,6887,5333,109423,92954,1673,170355,106762
epoch_25,uid_131556,6464,2070,59369,4022,7720,3328,1114,41769,7003,5940,5445,38886,88345,980,4334,7787,7202,1651,7029,6306,6066,102792,26587,30846,102407,25750,45106,163959,385,3456,51884,6011,90528,57274,66934,32825,40870,80126,2940,7134,3577,3219,3769,8464,5016,75440,91978,5882,71468,8338,1313,5372,89774,6852,3339,79274,506,5825,4999,170355,5461,143271,4916,5026,135288,101074,3896,4237,2626,106762,25805,7706,108729,160954,50705,141749,56885,156369,55555,68536,32562,5333,2870,103141,173925,3801,4721,3917,4994,4371,105037,146040,5561,98017,8915,4151,7698,104780,2691,27722
epoch_25,uid_167980,6306,108729,5445,531,98154,101741,7029,40870,26176,1962,27722,4334,79293,6464,5882,143271,7202,81711,90528,104712,147372,80126,6547,6066,4617,91978,41571,4046,163959,5561,3483,5940,32369,57274,5372,41769,8464,4289,6571,5016,3456,8584,184931,156369,93855,3830,5625,58351,6412,104881,3993,7003,4474,1673,2250,5026,30846,141749,5602,3600,62801,103659,89774,4909,62594,8183,385,103141,5358,213,1161,1879,7787,151605,105037,509,87405,7134,5461,1313,46865,8338,5333,26699,42197,32825,7706,8496,5538,4175,99813,109423,66789,33138,6735,2940,135288,423,51884,4605
epoch_25,uid_205977,27478,5602,40870,3328,128838,7029,79293,7030,4506,58706,7003,4909,1879,134368,126426,509,4022,103659,6066,4474,26587,25750,99813,41769,8914,52767,6306,5026,106762,2678,423,114925,4046,30846,51094,167036,59016,51884,108729,7134,51498,38886,2691,8915,5882,73319,1651,26208,90528,156369,7481,109895,78729,173925,76091,59369,1612,104881,5333,32369,4237,2626,53349,4605,151605,385,2181,27722,141749,32562,6197,93855,69849,232,3219,3577,48560,3726,1240,66789,109423,104712,5445,33639,63826,87405,140247,2921,92954,3192,26547,55555,170355,34246,8464,88345,81191,5538,4458,92094
epoch_25,uid_99817,5445,106062,4175,79293,173925,40870,531,8464,6306,101741,26699,7029,4022,37736,163959,141749,99813,3328,2940,1879,213,5882,48326,87405,41769,2261,1313,2921,7003,59369,8915,7647,7935,170355,5940,3801,4237,5561,3993,6184,4474,25750,4334,5538,160954,151605,68536,3339,26176,32369,5372,6887,69992,108729,93855,5001,92498,30846,92954,26547,147372,90528,66789,8933,103659,4909,46865,959,3456,5460,4046,3718,509,3858,56060,117192,25805,3219,178061,1962,4289,1612,106762,52950,1447,104881,1050,157338,7202,5602,5016,5358,7706,57274,134368,50912,156369,5026,5390,69849
epoch_25,uid_16287,4826,6464,3718,5538,3538,7706,141749,106062,167036,980,6306,101741,58706,173925,81711,670,6116,64575,3483,7029,40870,26699,81191,8959,5882,8491,993,2926,6887,4237,59369,3577,50742,423,65596,7003,101577,3726,2115,6670,7617,4064,26208,108729,5445,174055,26547,5367,147372,7787,1879,133185,79274,41769,4981,69849,170355,57274,126426,27797,3219,88837,136538,76091,2691,83086,89343,71466,118466,3150,46865,65642,168252,5372,56251,93855,7062,4474,48326,506,5026,6679,385,5602,7265,8914,425,5940,147380,1313,88345,481,3339,3771,63826,5311,76210,73319,30846,101525
epoch_25,uid_192124,79293,8464,5445,3328,101741,7029,531,184931,2940,6464,5940,7787,4191,5372,59369,5026,3801,81191,87405,25866,104881,173925,4175,8914,5561,6412,670,4617,71468,5016,6306,5882,41769,92954,5367,102792,213,163959,1673,3219,26176,4046,48326,1879,6558,93855,89774,170355,4909,6547,62594,4237,25805,90528,5390,7202,1962,3718,151605,3858,126426,1313,103659,141749,8584,72167,3456,7767,66934,1050,3726,45106,5825,5333,5602,104780,6066,80126,5461,98017,423,51660,32369,3830,56251,51094,5460,71466,5538,2250,25750,99305,106,167036,44694,8959,6429,4022,1612,7003
